Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
193,2014,Ryan Pickett (FA),11,9,0,3,0,0,0,0,13,28.0,2.2,0.0%
162,2013,Ryan Pickett (FA),15,4,0,2,0,0,0,0,16,31.2,2.0,0.0%
94,2012,Ryan Pickett (FA),27,24,0,1,0,0,0,0,16,65.2,4.1,0.0%
112,2011,Ryan Pickett (FA),25,8,0,2,0,0,0,0,14,51.7,3.7,0.0%
106,2010,Ryan Pickett (FA),24,8,1,1,0,0,1,0,14,59.3,4.2,0.0%
119,2009,Ryan Pickett (FA),22,11,0,2,0,0,0,0,13,51.9,4.0,0.0%
63,2008,Ryan Pickett (FA),26,22,1.5,3,0,0,0,0,16,73.9,4.6,0.0%
50,2007,Ryan Pickett (FA),28,11,1,2,0,0,0,0,14,57.6,4.1,0.0%
48,2006,Ryan Pickett (FA),31,33,0,5,0,0,1,0,16,83.2,5.2,0.0%
32,2005,Ryan Pickett (FA),47,18,2,3,0,0,0,0,16,101.8,6.4,0.0%
56,2004,Ryan Pickett (FA),42,4,2,2,0,1,0,0,16,96.2,6.0,0.0%
92,2003,Ryan Pickett (FA),30,12,1,3,0,0,0,0,15,72.9,4.9,0.0%
44,2002,Ryan Pickett (FA),45,22,0.5,4,0,0,0,0,16,112.4,7.0,0.0%
