Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
218,2007,Manuel Wright (FA),1,1,0,0,0,0,0,0,2,2.3,1.2,0.0%
204,2005,Manuel Wright (FA),2,2,1,1,0,0,0,0,2,10.1,5.1,0.0%
