Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
186,2011,Jacques Cesaire (FA),10,5,0,0,0,0,0,0,11,23.9,2.2,0.0%
115,2010,Jacques Cesaire (FA),23,8,1.5,0,0,0,0,0,13,54.2,4.2,0.0%
141,2009,Jacques Cesaire (FA),15,11,1,0,0,1,1,0,12,45.6,3.8,0.0%
135,2008,Jacques Cesaire (FA),14,4,2,2,0,0,0,0,10,40.2,4.0,0.0%
134,2007,Jacques Cesaire (FA),7,6,1,0,0,1,0,0,7,23.2,3.3,0.0%
74,2006,Jacques Cesaire (FA),27,10,4,1,0,1,0,0,15,69.7,4.6,0.0%
157,2005,Jacques Cesaire (FA),17,8,1,0,0,0,0,0,11,35.7,3.2,0.0%
151,2004,Jacques Cesaire (FA),18,6,0.5,3,0,0,0,0,12,40.6,3.4,0.0%
240,2003,Jacques Cesaire (FA),1,2,0,0,0,0,0,0,1,3.0,3.0,0.0%
