Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
288,2021,Khalen Saunders (KC),2,6,0,0,0,0,0,0,6,7.6,1.3,0.0%
302,2020,Khalen Saunders (KC),3,0,0,0,0,0,0,0,3,4.5,1.5,0.0%
176,2019,Khalen Saunders (KC),13,9,1,1,0,0,0,0,12,32.0,2.7,0.0%
