Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
144,2011,Scott Paxson (FA),10,11,1,1,0,0,1,0,10,40.5,4.1,0.0%
322,2008,Scott Paxson (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
