Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
325,2017,Dwight Freeney (FA),3,0,3,1,0,0,0,0,9,0.0,0.0,0.0%
326,2016,Dwight Freeney (FA),7,3,3,0,0,0,0,0,15,0.0,0.0,0.0%
333,2015,Dwight Freeney (FA),8,1,8,0,0,3,0,0,11,0.0,0.0,0.0%
307,2014,Dwight Freeney (FA),6,4,3.5,1,0,0,1,0,16,0.0,0.0,0.0%
298,2013,Dwight Freeney (FA),1,1,0.5,0,0,0,0,0,4,0.0,0.0,0.0%
303,2012,Dwight Freeney (FA),10,2,5,1,0,1,0,0,14,0.0,0.0,0.0%
310,2011,Dwight Freeney (FA),13,6,8.5,0,0,2,0,0,16,0.0,0.0,0.0%
336,2010,Dwight Freeney (FA),21,4,10,2,0,5,0,0,16,0.0,0.0,0.0%
326,2009,Dwight Freeney (FA),19,5,13.5,1,0,1,0,0,14,0.0,0.0,0.0%
321,2008,Dwight Freeney (FA),24,4,10.5,0,0,4,0,0,15,0.0,0.0,0.0%
315,2007,Dwight Freeney (FA),18,3,3.5,0,0,4,0,0,9,0.0,0.0,0.0%
359,2006,Dwight Freeney (FA),26,3,5.5,2,0,4,0,0,16,0.0,0.0,0.0%
355,2005,Dwight Freeney (FA),30,5,11,3,0,6,0,0,14,0.0,0.0,0.0%
377,2004,Dwight Freeney (FA),33,3,16,3,0,4,0,0,16,0.0,0.0,0.0%
366,2003,Dwight Freeney (FA),28,4,11,1,0,4,2,1,14,0.0,0.0,0.0%
353,2002,Dwight Freeney (FA),45,1,13,1,0,9,1,0,13,0.0,0.0,0.0%
