Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
145,2011,Albert Haynesworth (FA),20,3,0,2,0,0,0,0,11,40.4,3.7,0.0%
127,2010,Albert Haynesworth (FA),13,3,2.5,1,0,0,0,0,7,48.4,6.9,0.0%
51,2009,Albert Haynesworth (FA),29,8,4,5,0,0,1,0,12,92.2,7.7,0.0%
29,2008,Albert Haynesworth (FA),30,6,3.5,0,0,2,1,0,10,95.6,9.6,0.0%
31,2007,Albert Haynesworth (FA),26,4,5,4,0,0,0,0,8,68.2,8.5,0.0%
120,2006,Albert Haynesworth (FA),23,7,2,2,0,0,0,0,11,50.9,4.6,0.0%
53,2005,Albert Haynesworth (FA),36,16,3,1,0,1,0,0,14,83.9,6.0,0.0%
81,2004,Albert Haynesworth (FA),26,11,1,3,0,2,0,0,10,81.4,8.1,0.0%
82,2003,Albert Haynesworth (FA),21,11,2.5,4,0,0,2,0,11,79.0,7.2,0.0%
114,2002,Albert Haynesworth (FA),21,9,1,3,0,0,0,0,15,64.5,4.3,0.0%
