Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
143,2009,Tank Tyler (FA),26,4,0,0,0,0,0,0,12,44.6,3.7,0.0%
153,2008,Tank Tyler (FA),14,9,0,0,0,0,1,0,12,34.4,2.9,0.0%
204,2007,Tank Tyler (FA),4,0,0,0,0,0,0,0,5,6.0,1.2,0.0%
