Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
301,2021,Brandon Graham (PHI),2,0,0,0,0,0,0,0,2,5.5,2.8,0.5%
14,2020,Brandon Graham (PHI),35,11,8,0,0,2,1,0,16,137.6,8.6,0.5%
16,2019,Brandon Graham (PHI),35,15,8.5,0,0,1,2,0,16,147.6,9.2,0.5%
49,2018,Brandon Graham (PHI),31,8,4,2,0,1,1,0,16,102.2,6.4,0.5%
13,2017,Brandon Graham (PHI),33,14,9.5,2,0,2,1,1,15,156.8,10.5,0.5%
8,2016,Brandon Graham (PHI),41,18,5.5,1,0,2,1,0,16,145.8,9.1,0.5%
21,2015,Brandon Graham (PHI),39,12,6.5,1,0,3,0,0,16,134.8,8.4,0.5%
28,2014,Brandon Graham (PHI),32,9,5.5,0,0,4,0,0,16,123.0,7.7,0.5%
132,2013,Brandon Graham (PHI),11,4,3,0,0,1,0,0,16,45.7,2.9,0.5%
40,2012,Brandon Graham (PHI),30,8,5.5,1,0,2,1,0,16,104.2,6.5,0.5%
227,2011,Brandon Graham (PHI),4,0,0,0,0,0,0,0,3,8.5,2.8,0.5%
136,2010,Brandon Graham (PHI),12,1,3,0,0,2,0,0,13,46.3,3.6,0.5%
