Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
89,2016,Rob Ninkovich (FA),17,15,4,2,0,1,0,0,12,67.4,5.6,0.0%
29,2015,Rob Ninkovich (FA),33,19,6.5,7,0,1,1,0,16,123.7,7.7,0.0%
13,2014,Rob Ninkovich (FA),44,17,8,2,1,0,1,1,16,156.5,9.8,0.0%
5,2013,Rob Ninkovich (FA),42,49,8,1,0,2,2,0,16,174.6,10.9,0.0%
11,2012,Rob Ninkovich (FA),32,26,8,0,0,5,4,0,16,158.2,9.9,0.0%
5,2011,Rob Ninkovich (FA),42,31,6.5,4,2,1,3,1,16,168.2,10.5,0.0%
18,2010,Rob Ninkovich (FA),38,15,4,3,2,0,3,0,16,126.1,7.9,0.0%
189,2009,Rob Ninkovich (FA),4,7,1,2,0,0,0,0,15,25.9,1.7,0.0%
317,2008,Rob Ninkovich (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
310,2007,Rob Ninkovich (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
236,2006,Rob Ninkovich (FA),2,0,0,1,0,0,0,0,3,4.5,1.5,0.0%
