Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
321,2017,Elvis Dumervil (FA),9,4,6.5,0,0,0,0,0,16,0.0,0.0,0.0%
319,2016,Elvis Dumervil (FA),9,2,3,0,0,2,1,0,8,0.0,0.0,0.0%
329,2015,Elvis Dumervil (FA),29,19,6,1,0,1,2,0,16,0.0,0.0,0.0%
297,2014,Elvis Dumervil (FA),28,10,17,1,0,2,1,0,16,0.0,0.0,0.0%
284,2013,Elvis Dumervil (FA),18,13,9.5,2,0,2,0,0,15,0.0,0.0,0.0%
292,2012,Elvis Dumervil (FA),32,22,11,1,0,6,0,0,16,0.0,0.0,0.0%
319,2011,Elvis Dumervil (FA),31,11,9.5,1,0,0,1,0,14,0.0,0.0,0.0%
321,2009,Elvis Dumervil (FA),42,7,17,3,0,4,1,0,16,0.0,0.0,0.0%
316,2008,Elvis Dumervil (FA),17,7,5,0,0,1,1,0,16,0.0,0.0,0.0%
309,2007,Elvis Dumervil (FA),34,5,12.5,4,1,4,3,0,16,0.0,0.0,0.0%
353,2006,Elvis Dumervil (FA),14,3,8.5,1,0,1,3,0,13,0.0,0.0,0.0%
