Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
337,2019,Connor Barwin (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
184,2018,Connor Barwin (FA),6,6,1,4,0,0,0,0,15,26.3,1.8,0.0%
58,2017,Connor Barwin (FA),26,8,5,0,0,0,1,0,14,86.7,6.2,0.0%
62,2016,Connor Barwin (FA),20,14,5,2,0,1,0,0,16,82.8,5.2,0.0%
19,2015,Connor Barwin (FA),44,10,7,7,0,1,0,0,16,138.8,8.7,0.0%
5,2014,Connor Barwin (FA),47,17,14.5,5,0,2,0,0,16,194.5,12.2,0.0%
16,2013,Connor Barwin (FA),44,14,5,10,1,1,1,0,16,149.8,9.4,0.0%
29,2012,Connor Barwin (FA),35,9,3,6,0,0,1,0,16,114.4,7.2,0.0%
14,2011,Connor Barwin (FA),34,13,11.5,7,0,1,0,0,16,151.6,9.5,0.0%
321,2010,Connor Barwin (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
107,2009,Connor Barwin (FA),11,4,4.5,3,0,0,1,0,16,58.7,3.7,0.0%
