Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
144,2012,Casey Hampton (FA),11,15,0,0,0,0,0,0,12,38.1,3.2,0.0%
139,2011,Casey Hampton (FA),17,14,0,0,0,0,0,0,12,43.9,3.7,0.0%
173,2010,Casey Hampton (FA),10,10,1,0,0,1,0,0,12,30.8,2.6,0.0%
82,2009,Casey Hampton (FA),23,20,2.5,0,0,0,0,0,15,72.4,4.8,0.0%
158,2008,Casey Hampton (FA),12,7,1,1,0,0,0,0,7,31.4,4.5,0.0%
166,2007,Casey Hampton (FA),4,9,0,0,0,0,0,0,5,12.9,2.6,0.0%
109,2006,Casey Hampton (FA),26,15,0,1,0,1,0,0,14,56.0,4.0,0.0%
117,2005,Casey Hampton (FA),25,17,0,0,0,0,0,0,15,53.0,3.5,0.0%
184,2004,Casey Hampton (FA),8,7,0,0,0,0,0,0,6,22.3,3.7,0.0%
102,2003,Casey Hampton (FA),27,12,1,2,0,0,0,0,15,66.8,4.5,0.0%
87,2002,Casey Hampton (FA),24,17,2,0,0,2,1,0,15,79.2,5.3,0.0%
