Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
45,2015,Greg Hardy (FA),23,12,6,1,1,1,0,0,12,100.8,8.4,0.0%
239,2014,Greg Hardy (FA),3,1,1,0,0,1,0,0,1,13.3,13.3,0.0%
2,2013,Greg Hardy (FA),39,20,15,1,0,1,0,0,16,181.8,11.4,0.0%
8,2012,Greg Hardy (FA),40,20,11,1,0,2,1,0,15,165.3,11.0,0.0%
26,2011,Greg Hardy (FA),38,12,4,11,0,1,0,0,16,123.0,7.7,0.0%
86,2010,Greg Hardy (FA),20,5,3,1,0,2,0,0,15,70.5,4.7,0.0%
