Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
192,2003,Gilbert Brown (FA),7,2,0,1,0,0,1,0,7,20.1,2.9,0.0%
158,2002,Gilbert Brown (FA),17,10,0,0,0,0,0,0,11,38.1,3.5,0.0%
