Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
271,2011,Chad Clifton (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
268,2010,Chad Clifton (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
260,2009,Chad Clifton (FA),0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
242,2008,Chad Clifton (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
236,2007,Chad Clifton (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
260,2006,Chad Clifton (FA),0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
257,2005,Chad Clifton (FA),0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
287,2004,Chad Clifton (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
257,2003,Chad Clifton (FA),0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
259,2002,Chad Clifton (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
