Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
231,2007,Erasmus James (FA),0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%
245,2006,Erasmus James (FA),2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%
104,2005,Erasmus James (FA),23,5,4,2,0,0,0,0,10,57.4,5.7,0.0%
