Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
174,2004,Steve Martin (FA),11,9,0.5,1,0,0,0,0,11,26.9,2.4,0.0%
60,2003,Steve Martin (FA),45,17,1,4,0,0,0,0,14,98.0,7.0,0.0%
179,2002,Steve Martin (FA),13,4,0,1,0,0,0,0,8,26.7,3.3,0.0%
