Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
325,2019,Will Clarke (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
296,2018,Will Clarke (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
158,2017,Will Clarke (FA),11,3,2.5,1,0,0,1,0,15,39.4,2.6,0.0%
126,2016,Will Clarke (FA),10,5,4,1,0,0,0,0,16,46.5,2.9,0.0%
249,2015,Will Clarke (FA),3,1,0.5,1,0,0,0,0,12,8.8,0.7,0.0%
249,2014,Will Clarke (FA),2,1,0,0,0,0,1,0,7,7.8,1.1,0.0%
