Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
108,2011,Fred Robbins (FA),21,8,1,2,0,0,0,0,14,54.9,3.9,0.0%
31,2010,Fred Robbins (FA),26,2,6,6,0,1,2,0,15,110.6,7.4,0.0%
90,2009,Fred Robbins (FA),21,4,2,5,0,0,1,0,15,66.6,4.4,0.0%
84,2008,Fred Robbins (FA),18,7,1.5,1,0,0,0,0,11,60.0,5.5,0.0%
113,2007,Fred Robbins (FA),12,4,2,1,0,0,0,0,8,30.6,3.8,0.0%
20,2006,Fred Robbins (FA),31,15,5.5,3,2,0,3,0,16,106.5,6.7,0.0%
129,2005,Fred Robbins (FA),17,9,1.5,1,0,0,1,0,12,48.9,4.1,0.0%
34,2004,Fred Robbins (FA),31,9,5,2,1,2,0,0,14,114.4,8.2,0.0%
94,2003,Fred Robbins (FA),22,8,0.5,0,0,1,1,0,16,71.7,4.5,0.0%
111,2002,Fred Robbins (FA),19,14,0,4,0,0,0,0,13,65.3,5.0,0.0%
