Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
239,2015,C.J. Mosley (FA),4,3,0,0,0,0,0,0,11,10.9,1.0,0.0%
115,2014,C.J. Mosley (FA),17,9,2.5,0,0,1,0,0,15,56.6,3.8,0.0%
168,2013,C.J. Mosley (FA),12,4,0,0,0,1,1,0,16,29.1,1.8,0.0%
49,2012,C.J. Mosley (FA),36,9,2.5,0,0,1,3,0,16,97.0,6.1,0.0%
137,2011,C.J. Mosley (FA),14,10,1,0,0,1,0,0,15,44.1,2.9,0.0%
256,2010,C.J. Mosley (FA),1,0,0,0,0,0,0,0,8,1.5,0.2,0.0%
195,2009,C.J. Mosley (FA),13,5,0,0,0,0,0,0,12,23.3,1.9,0.0%
146,2008,C.J. Mosley (FA),13,4,1.5,2,0,0,0,0,16,36.6,2.3,0.0%
93,2007,C.J. Mosley (FA),10,5,2.5,0,0,2,0,0,14,36.9,2.6,0.0%
203,2006,C.J. Mosley (FA),6,1,1,0,0,0,0,0,4,13.8,3.5,0.0%
143,2005,C.J. Mosley (FA),15,4,3,1,0,1,0,0,12,43.1,3.6,0.0%
