Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
180,2021,Malik Jackson (FA),7,18,0.5,4,0,0,0,0,14,38.2,2.7,0.0%
92,2020,Malik Jackson (FA),15,13,2.5,2,0,0,1,0,15,64.5,4.3,0.0%
294,2019,Malik Jackson (FA),0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%
83,2018,Malik Jackson (FA),25,8,3.5,1,0,0,0,0,16,76.7,4.8,0.0%
22,2017,Malik Jackson (FA),31,9,8,3,0,4,0,0,16,131.0,8.2,0.0%
33,2016,Malik Jackson (FA),28,5,6.5,4,0,0,1,0,16,109.5,6.8,0.0%
34,2015,Malik Jackson (FA),34,11,5,7,0,0,2,0,16,118.0,7.4,0.0%
48,2014,Malik Jackson (FA),33,9,3,4,0,1,0,0,16,98.5,6.2,0.0%
32,2013,Malik Jackson (FA),30,12,6,4,0,1,0,0,16,115.8,7.2,0.0%
228,2012,Malik Jackson (FA),3,2,0,0,0,0,0,0,14,6.1,0.4,0.0%
