Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
186,2004,Otis Leverette (FA),7,0,1,0,0,0,0,0,2,22.0,11.0,0.0%
144,2003,Otis Leverette (FA),17,6,1,0,0,0,0,0,7,44.1,6.3,0.0%
242,2002,Otis Leverette (FA),1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
