Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
329,2019,Haloti Ngata (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
150,2018,Haloti Ngata (FA),11,6,1,1,0,1,0,0,13,40.8,3.1,0.0%
201,2017,Haloti Ngata (FA),7,0,2,1,0,0,0,0,5,25.0,5.0,0.0%
158,2016,Haloti Ngata (FA),11,11,1.5,3,0,0,0,0,13,35.6,2.7,0.0%
108,2015,Haloti Ngata (FA),15,9,2.5,3,0,0,0,0,14,59.1,4.2,0.0%
66,2014,Haloti Ngata (FA),19,13,2,7,2,2,0,0,12,80.0,6.7,0.0%
84,2013,Haloti Ngata (FA),23,29,1.5,3,0,0,0,0,15,74.7,5.0,0.0%
43,2012,Haloti Ngata (FA),33,18,5,1,0,0,0,0,14,102.4,7.3,0.0%
18,2011,Haloti Ngata (FA),36,28,5,6,0,2,3,1,16,145.2,9.1,0.0%
9,2010,Haloti Ngata (FA),47,16,5.5,5,0,0,1,0,16,146.4,9.2,0.0%
75,2009,Haloti Ngata (FA),26,9,1.5,1,0,1,1,0,14,79.0,5.6,0.0%
13,2008,Haloti Ngata (FA),43,12,1,6,2,0,0,0,16,111.8,7.0,0.0%
15,2007,Haloti Ngata (FA),44,19,3,1,0,1,0,0,16,98.1,6.1,0.0%
130,2006,Haloti Ngata (FA),13,18,1,2,1,0,0,0,15,45.4,3.0,0.0%
