Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
231,2005,Paul Grasmanis (FA),1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
182,2004,Paul Grasmanis (FA),10,0,0,0,0,0,0,0,4,22.5,5.6,0.0%
206,2003,Paul Grasmanis (FA),4,2,1,0,0,0,0,0,2,14.1,7.1,0.0%
86,2002,Paul Grasmanis (FA),20,11,4,0,0,2,0,0,15,80.0,5.3,0.0%
