Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
299,2021,William Bradley-King (WAS),0,5,0.5,0,0,0,0,0,3,5.8,1.9,0.0%
