Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
246,2015,Jay Ratliff (FA),6,1,0,0,0,0,0,0,2,9.8,4.9,0.0%
56,2014,Jay Ratliff (FA),21,16,6.5,0,0,0,0,0,11,89.7,8.2,0.0%
182,2013,Jay Ratliff (FA),7,2,1.5,0,0,0,0,0,5,23.1,4.6,0.0%
187,2012,Jay Ratliff (FA),10,6,0,0,0,0,0,0,6,22.1,3.7,0.0%
65,2011,Jay Ratliff (FA),29,9,2,3,0,0,1,0,16,87.0,5.4,0.0%
76,2010,Jay Ratliff (FA),23,8,3.5,2,0,1,2,0,16,77.2,4.8,0.0%
15,2009,Jay Ratliff (FA),29,11,6,0,0,2,4,0,16,127.6,8.0,0.0%
8,2008,Jay Ratliff (FA),33,18,7.5,5,0,0,1,0,16,134.8,8.4,0.0%
40,2007,Jay Ratliff (FA),21,9,3,4,0,0,1,0,15,60.6,4.0,0.0%
112,2006,Jay Ratliff (FA),11,7,4,1,0,1,3,0,15,55.5,3.7,0.0%
207,2005,Jay Ratliff (FA),3,1,1,0,0,0,0,0,4,9.3,2.3,0.0%
