Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
87,2021,Linval Joseph (FA),30,27,1,0,0,0,0,0,14,76.9,5.5,2.6%
66,2020,Linval Joseph (FA),33,29,0,0,0,0,0,0,16,79.1,4.9,2.6%
65,2019,Linval Joseph (FA),26,18,3,0,0,1,0,0,13,83.9,6.5,2.6%
54,2018,Linval Joseph (FA),36,22,1,0,0,1,1,1,15,98.9,6.6,2.6%
37,2017,Linval Joseph (FA),40,28,3.5,0,0,0,1,0,16,111.9,7.0,2.6%
26,2016,Linval Joseph (FA),37,40,4,0,0,3,0,0,16,126.5,7.9,2.6%
48,2015,Linval Joseph (FA),42,14,0.5,1,0,1,0,0,12,98.9,8.2,2.6%
65,2014,Linval Joseph (FA),28,19,3,1,0,0,0,0,16,82.7,5.2,2.6%
34,2013,Linval Joseph (FA),34,25,3,0,0,1,1,0,15,110.1,7.3,2.6%
35,2012,Linval Joseph (FA),33,26,4,0,0,1,2,0,16,109.9,6.9,2.6%
66,2011,Linval Joseph (FA),34,15,2,4,0,0,0,0,16,86.6,5.4,2.6%
214,2010,Linval Joseph (FA),6,2,0,0,0,0,0,0,6,13.1,2.2,2.6%
