Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
107,2016,Arian Foster (FA),22,55,2.5,9,0,0,6,10,78,13.0,0,0,4,13.3,3.3,0.0%
66,2015,Arian Foster (FA),63,163,2.6,16,0,1,22,28,227,10.3,2,1,4,55.0,13.8,0.0%
5,2014,Arian Foster (FA),260,"1,246",4.8,51,9,8,38,59,327,8.6,5,2,13,235.5,18.1,0.0%
44,2013,Arian Foster (FA),121,542,4.5,23,2,1,22,35,183,8.3,1,0,8,86.5,10.8,0.0%
3,2012,Arian Foster (FA),351,"1,424",4.1,46,9,15,40,58,217,5.4,2,2,16,262.1,16.4,0.0%
4,2011,Arian Foster (FA),278,"1,224",4.4,43,0,10,53,72,617,11.6,2,3,13,250.1,19.2,0.0%
1,2010,Arian Foster (FA),327,"1,616",4.9,74,0,16,66,84,604,9.2,2,2,16,326.0,20.4,0.0%
62,2009,Arian Foster (FA),54,257,4.8,24,0,3,8,9,93,11.6,0,1,6,51.0,8.5,0.0%
