Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
27,2021,Sony Michel (LAC),208,845,4.1,39,3,4,21,33,128,6.1,1,1,17,125.3,7.4,8.6%
56,2020,Sony Michel (LAC),79,449,5.7,48,7,1,7,9,114,16.3,1,0,9,68.3,7.6,8.6%
24,2019,Sony Michel (LAC),247,912,3.7,26,3,7,12,20,94,7.8,0,1,16,140.6,8.8,8.6%
25,2018,Sony Michel (LAC),209,931,4.5,34,7,6,7,11,50,7.1,0,1,13,132.1,10.2,8.6%
