Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
126,2019,Paul Perkins (FA),12,29,2.4,13,0,0,1,1,9,9.0,0,0,4,3.8,1.0,0.0%
103,2017,Paul Perkins (FA),41,90,2.2,14,0,0,8,10,46,5.8,0,0,11,13.6,1.2,0.0%
58,2016,Paul Perkins (FA),112,456,4.1,22,2,0,15,24,162,10.8,0,0,14,61.8,4.4,0.0%
