Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
159,2003,Phillip Crosby (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
129,2002,Phillip Crosby (FA),0,0,0,0,0,0,4,8,33,8.3,0,0,10,3.3,0.3,0.0%
