Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
70,2021,Travis Homer (SEA),21,177,8.4,73,5,1,16,20,161,10.1,0,0,14,45.8,3.3,0.6%
90,2020,Travis Homer (SEA),25,88,3.5,12,0,0,9,10,90,10.0,1,0,9,23.8,2.6,0.6%
95,2019,Travis Homer (SEA),18,114,6.3,29,1,0,11,13,56,5.1,0,0,16,17.0,1.1,0.6%
