Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
265,2021,Khari Blasingame (CHI),3,6,2.0,3,0,0,2,2,4,2.0,0,1,5,-1.0,-0.2,0.0%
137,2020,Khari Blasingame (CHI),0,0,0,0,0,0,4,5,39,9.8,0,0,15,3.9,0.3,0.0%
118,2019,Khari Blasingame (CHI),0,0,0,0,0,0,4,5,54,13.5,0,0,6,5.4,0.9,0.0%
