Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
123,2010,Tim Castille (FA),5,3,0.6,3,0,0,10,12,43,4.3,0,0,8,4.6,0.6,0.0%
107,2009,Tim Castille (FA),14,55,3.9,16,0,0,4,6,37,9.3,1,1,7,11.2,1.6,0.0%
148,2008,Tim Castille (FA),0,0,0,0,0,0,2,1,3,1.5,0,0,6,0.3,0.1,0.0%
