Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
166,2016,Will Tukuafu (FA),2,2,1.0,2,0,0,0,1,0,0,0,0,7,0.2,0.0,0.0%
119,2015,Will Tukuafu (FA),4,1,0.3,4,0,1,1,1,7,7.0,1,1,14,10.8,0.8,0.0%
154,2014,Will Tukuafu (FA),1,2,2.0,2,0,0,1,2,4,4.0,0,0,9,0.6,0.1,0.0%
168,2013,Will Tukuafu (FA),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
178,2012,Will Tukuafu (FA),0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
168,2011,Will Tukuafu (FA),0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
