Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
78,2012,Kevin Smith (FA),37,134,3.6,19,0,1,10,16,79,7.9,1,0,12,33.3,2.8,0.0%
38,2011,Kevin Smith (FA),72,356,4.9,43,0,4,22,28,179,8.1,3,1,7,93.5,13.4,0.0%
81,2010,Kevin Smith (FA),34,133,3.9,15,0,0,11,16,123,11.2,0,0,6,25.6,4.3,0.0%
27,2009,Kevin Smith (FA),217,747,3.4,31,0,4,41,57,415,10.1,1,2,13,142.2,10.9,0.0%
14,2008,Kevin Smith (FA),238,976,4.1,50,0,8,39,0,286,7.3,0,0,16,174.2,10.9,0.0%
