Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
53,2021,Zack Moss (BUF),96,345,3.6,17,0,4,23,32,197,8.6,1,1,13,82.2,6.3,2.5%
43,2020,Zack Moss (BUF),112,481,4.3,31,5,4,14,18,95,6.8,1,0,13,87.6,6.7,2.5%
