Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
187,2019,Rod Smith (FA),0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
90,2018,Rod Smith (FA),44,127,2.9,14,0,1,9,12,60,6.7,0,0,16,24.7,1.5,0.0%
49,2017,Rod Smith (FA),55,232,4.2,45,1,4,19,23,202,10.6,1,0,15,73.4,4.9,0.0%
164,2016,Rod Smith (FA),0,0,0,0,0,0,1,1,4,4.0,0,0,7,0.4,0.1,0.0%
157,2015,Rod Smith (FA),2,5,2.5,3,0,0,1,2,6,6.0,0,0,11,1.1,0.1,0.0%
