Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
121,2016,Juwan Thompson (FA),8,26,3.3,14,0,1,0,1,0,0,0,0,8,8.6,1.1,0.0%
123,2015,Juwan Thompson (FA),18,48,2.7,12,0,0,6,9,51,8.5,0,0,15,9.9,0.7,0.0%
71,2014,Juwan Thompson (FA),54,272,5.0,47,2,3,4,7,25,6.3,0,0,15,47.7,3.2,0.0%
