Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
141,2017,Andre Williams (FA),9,25,2.8,7,0,0,0,0,0,0,0,0,8,2.5,0.3,0.0%
120,2016,Andre Williams (FA),18,87,4.8,14,0,0,0,2,0,0,0,0,1,8.7,8.7,0.0%
80,2015,Andre Williams (FA),88,257,2.9,35,1,1,1,3,7,7.0,0,0,16,34.4,2.2,0.0%
21,2014,Andre Williams (FA),217,721,3.3,50,4,7,18,37,130,7.2,0,0,16,127.1,7.9,0.0%
