Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
167,2006,Jamar Martin (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
154,2004,Jamar Martin (FA),0,0,0,0,0,0,4,8,15,3.8,0,0,6,1.5,0.3,0.0%
146,2003,Jamar Martin (FA),4,7,1.8,3,0,0,2,4,9,4.5,0,0,5,1.6,0.3,0.0%
