Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
62,2021,Alex Collins (FA),108,411,3.8,25,2,2,9,10,87,9.7,0,1,11,59.8,5.4,19.0%
94,2020,Alex Collins (FA),18,77,4.3,13,0,2,1,2,4,4.0,0,0,3,20.1,6.7,19.0%
179,2019,Alex Collins (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.0%
39,2018,Alex Collins (FA),114,411,3.6,19,0,7,15,21,105,7.0,1,3,10,93.6,9.4,19.0%
16,2017,Alex Collins (FA),212,973,4.6,50,6,6,23,36,187,8.1,0,2,15,148.0,9.9,19.0%
86,2016,Alex Collins (FA),31,125,4.0,26,1,1,11,11,84,7.6,0,1,11,24.9,2.3,19.0%
