Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
179,2021,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
87,2020,Darwin Thompson (SEA),27,97,3.6,14,0,1,7,11,65,9.3,1,1,13,26.2,2.0,0.0%
89,2019,Darwin Thompson (SEA),37,128,3.5,12,0,1,9,10,43,4.8,0,0,12,23.1,1.9,0.0%
