Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
104,2021,Austin Walter (LV),26,101,3.9,14,0,1,2,3,9,4.5,0,0,4,17.0,4.3,0.0%
141,2020,Austin Walter (LV),1,3,3.0,3,0,0,1,1,27,27.0,0,0,4,3.0,0.8,0.0%
156,2019,Austin Walter (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
