Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
109,2017,Terron Ward (FA),30,129,4.3,17,0,0,3,3,14,4.7,0,1,14,12.3,0.9,0.0%
101,2016,Terron Ward (FA),31,151,4.9,45,2,0,1,2,11,11.0,0,0,5,16.2,3.2,0.0%
99,2015,Terron Ward (FA),29,95,3.3,13,0,1,9,13,73,8.1,0,0,13,22.8,1.8,0.0%
