Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
61,2003,Stacey Mack (FA),93,253,2.7,13,0,4,9,12,55,6.1,0,2,8,48.8,6.1,0.0%
37,2002,Stacey Mack (FA),98,436,4.4,23,0,9,11,13,79,7.2,0,0,16,105.5,6.6,0.0%
