Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
66,2011,Cadillac Williams (FA),87,361,4.1,23,0,1,14,23,93,6.6,0,1,11,49.4,4.5,0.0%
39,2010,Cadillac Williams (FA),125,437,3.5,45,0,2,46,64,355,7.7,1,1,16,95.2,6.0,0.0%
24,2009,Cadillac Williams (FA),211,823,3.9,35,0,4,28,39,217,7.8,3,0,16,146.0,9.1,0.0%
58,2008,Cadillac Williams (FA),63,233,3.7,28,0,4,7,0,43,6.1,0,0,6,51.6,8.6,0.0%
50,2007,Cadillac Williams (FA),54,208,3.9,20,0,3,3,0,17,5.7,0,0,4,40.5,10.1,0.0%
38,2006,Cadillac Williams (FA),225,798,3.5,38,0,1,30,0,196,6.5,0,0,14,105.4,7.5,0.0%
19,2005,Cadillac Williams (FA),290,"1,178",4.1,71,0,6,20,3,81,4.1,0,0,14,161.9,11.6,0.0%
