Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
123,2005,Moe Williams (FA),13,20,1.5,9,0,0,8,0,52,6.5,0,0,5,7.2,1.4,0.0%
50,2004,Moe Williams (FA),30,161,5.4,49,0,3,21,27,233,11.1,1,0,14,63.4,4.5,0.0%
13,2003,Moe Williams (FA),174,745,4.3,61,0,5,65,85,644,9.9,3,1,16,184.9,11.6,0.0%
27,2002,Moe Williams (FA),84,414,4.9,44,0,11,27,41,251,9.3,0,0,16,132.5,8.3,0.0%
