Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
40,2004,Dorsey Levens (FA),94,410,4.4,45,0,4,9,14,92,10.2,0,0,13,74.2,5.7,0.0%
71,2003,Dorsey Levens (FA),68,197,2.9,17,0,3,5,7,39,7.8,0,0,11,41.6,3.8,0.0%
48,2002,Dorsey Levens (FA),75,411,5.5,47,0,1,19,28,124,6.5,1,1,16,63.5,4.0,0.0%
