Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
68,2010,Clinton Portis (FA),54,227,4.2,27,0,2,5,9,55,11.0,0,0,5,40.2,8.0,0.0%
52,2009,Clinton Portis (FA),124,494,4.0,78,0,1,9,12,57,6.3,1,1,8,65.1,8.1,0.0%
18,2008,Clinton Portis (FA),256,"1,118",4.4,31,0,6,22,2,182,8.3,0,0,12,166.0,13.8,0.0%
15,2007,Clinton Portis (FA),151,629,4.2,32,0,6,19,0,156,8.2,0,0,8,114.5,14.3,0.0%
35,2006,Clinton Portis (FA),127,523,4.1,38,0,7,17,0,170,10.0,0,0,8,111.3,13.9,0.0%
6,2005,Clinton Portis (FA),352,"1,516",4.3,47,0,11,30,6,216,7.2,0,0,16,245.9,15.4,0.0%
12,2004,Clinton Portis (FA),343,"1,315",3.8,64,0,5,40,57,235,5.9,2,4,15,193.6,12.9,0.0%
5,2003,Clinton Portis (FA),290,"1,591",5.5,65,0,14,38,51,314,8.3,0,1,13,274.5,21.1,0.0%
4,2002,Clinton Portis (FA),273,"1,508",5.5,59,0,15,33,48,364,11.0,2,3,16,283.2,17.7,0.0%
