Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
156,2012,Reagan Maui'a (FA),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.0%
147,2011,Reagan Maui'a (FA),0,0,0,0,0,0,1,2,12,12.0,0,0,2,1.2,0.6,0.0%
135,2010,Reagan Maui'a (FA),0,0,0,0,0,0,2,6,20,10.0,0,0,9,2.0,0.2,0.0%
131,2007,Reagan Maui'a (FA),2,5,2.5,3,0,0,2,0,5,2.5,0,0,4,1.0,0.3,0.0%
