Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
142,2021,Jaylen Samuels (FA),5,9,1.8,3,0,0,3,4,14,4.7,0,0,3,2.3,0.8,0.0%
126,2020,Jaylen Samuels (FA),9,28,3.1,6,0,0,9,14,46,5.1,0,0,14,7.4,0.5,0.0%
55,2019,Jaylen Samuels (FA),66,175,2.7,13,0,1,47,57,305,6.5,1,1,14,58.4,4.2,0.0%
57,2018,Jaylen Samuels (FA),56,256,4.6,25,1,0,26,29,199,7.7,3,0,14,63.5,4.5,0.0%
