Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
150,2013,Mikel Leshoure (FA),2,9,4.5,5,0,0,0,0,0,0,0,0,3,0.9,0.3,0.0%
20,2012,Mikel Leshoure (FA),215,798,3.7,16,0,9,34,48,214,6.3,0,3,14,149.2,10.7,0.0%
