Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
175,2021,Cullen Gillaspia (FA),0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
155,2020,Cullen Gillaspia (FA),0,0,0,0,0,0,1,1,6,6.0,0,0,7,0.6,0.1,0.0%
159,2019,Cullen Gillaspia (FA),0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
