Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
145,2016,Cedric Peerman (FA),6,15,2.5,4,0,0,0,1,0,0,0,0,6,1.5,0.3,0.0%
173,2015,Cedric Peerman (FA),0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
132,2014,Cedric Peerman (FA),15,43,2.9,21,1,0,3,5,27,9.0,0,0,16,7.0,0.4,0.0%
145,2013,Cedric Peerman (FA),8,17,2.1,5,0,0,0,0,0,0,0,0,16,1.7,0.1,0.0%
69,2012,Cedric Peerman (FA),36,258,7.2,48,3,1,9,9,85,9.4,0,0,14,40.3,2.9,0.0%
145,2011,Cedric Peerman (FA),3,15,5.0,11,0,0,0,1,0,0,0,0,15,1.5,0.1,0.0%
144,2010,Cedric Peerman (FA),2,1,0.5,1,0,0,1,3,11,11.0,0,0,7,1.2,0.2,0.0%
155,2009,Cedric Peerman (FA),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
