Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
75,2015,Bishop Sankey (FA),47,193,4.1,16,0,1,14,22,139,9.9,1,1,13,43.2,3.3,0.0%
43,2014,Bishop Sankey (FA),152,569,3.7,22,1,2,18,23,133,7.4,0,2,16,78.2,4.9,0.0%
