Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
170,2019,Matt Lengel (FA),0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
85,2018,Matt Lengel (FA),3,8,17,5.7,9,0,1,0,0,0,0,11,7.7,0.7,0.0%
136,2017,Matt Lengel (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
81,2016,Matt Lengel (FA),2,3,22,11.0,18,0,1,0,0,0,0,6,8.2,1.4,0.0%
