Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
102,2005,Zeron Flemister (FA),0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
73,2003,Zeron Flemister (FA),9,17,89,9.9,18,0,0,0,0,0,1,10,6.9,0.7,0.0%
36,2002,Zeron Flemister (FA),10,26,146,14.6,25,0,2,0,0,0,0,14,26.6,1.9,0.0%
