Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
145,2017,Henry Krieger-Coble (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
104,2016,Henry Krieger-Coble (FA),1,1,13,13.0,13,0,0,0,0,0,0,2,1.3,0.7,0.0%
