Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
46,2018,Michael Roberts (FA),9,20,100,11.1,29,1,3,0,0,0,0,8,28.0,3.5,0.0%
91,2017,Michael Roberts (FA),4,7,46,11.5,23,1,0,0,0,0,0,15,4.6,0.3,0.0%
