Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
157,2013,Austin Collie (FA),6,11,63,10.5,19,0,0,0,0,0,0,7,6.3,0.9,0.0%
190,2012,Austin Collie (FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
75,2011,Austin Collie (FA),54,97,514,9.5,27,0,1,0,0,0,0,16,57.4,3.6,0.0%
32,2010,Austin Collie (FA),58,71,649,11.2,73,0,8,0,0,0,1,9,110.9,12.3,0.0%
30,2009,Austin Collie (FA),60,89,676,11.3,39,0,7,2,1,0,0,16,109.7,6.9,0.0%
