Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
23,2021,Jason Myers (SEA),17,23,73.9,53,0,2,9,3,3,44,47,17,104.0,6.1,1.4%
10,2020,Jason Myers (SEA),24,24,100.0,61,0,2,7,13,2,49,53,16,138.0,8.6,1.4%
14,2019,Jason Myers (SEA),23,28,82.1,54,0,6,11,4,2,40,44,16,117.0,7.3,1.4%
4,2018,Jason Myers (SEA),33,36,91.7,56,0,4,13,10,6,30,33,16,151.0,9.4,1.4%
34,2017,Jason Myers (SEA),11,15,73.3,47,0,4,2,5,0,15,17,6,53.0,8.8,1.4%
15,2016,Jason Myers (SEA),27,34,79.4,56,0,7,3,10,7,29,32,16,134.0,8.4,1.4%
18,2015,Jason Myers (SEA),26,30,86.7,58,0,9,8,6,3,32,39,16,122.0,7.6,1.4%
