Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
79,2012,Lance Ball (FA),42,158,3.8,22,1,1,7,11,61,8.7,1,1,15,31.9,2.1,0.0%
52,2011,Lance Ball (FA),96,402,4.2,34,0,1,16,31,148,9.3,1,2,16,63.0,3.9,0.0%
89,2010,Lance Ball (FA),41,158,3.9,19,0,0,3,6,16,5.3,0,0,10,17.4,1.7,0.0%
103,2008,Lance Ball (FA),13,83,6.4,23,0,0,1,0,5,5.0,0,0,1,8.8,8.8,0.0%
